filename,source_url,section_label,section_index,chunk_index,chunk_text
SANS_Email_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/email-management-policy/,Safeguards,0.0,2,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Identity_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/identity-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Identity_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/identity-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: ID-01 Maintain a Human Resources (HR) program to manage the organization's workforce members formally. ID-02 Maintain a Human Resources Information System (HRIS) to track the status of each organization's workforce member. ID-03 Ensure that the organization's Human Resources (HR) program performs background screening for each workforce member. ID-04 Ensure that the organization's Human Resources (HR) program requires workforce members to agree to the organization's terms and conditions of employment or similar appropriate contracts. ID-05 Ensure that the organization's Human Resources (HR) program includes a process for workforce members to return physical assets after their work with the organization. ID-06 Ensure that the organization's Human Resources (HR) program includes a process for workforce members to return information assets after their work with the organization. ID-07 Ensure that the organization's Human Resources (HR) program includes a process for workforce members to return authentication credentials after their work with the organization. ID-08 Maintain an inventory of each Identity Provider (IDP) the organization approves. ID-09 Ensure that"
SANS_Identity_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/identity-management-policy/,Safeguards,0.0,1,ID-07 Ensure that the organization's Human Resources (HR) program includes a process for workforce members to return authentication credentials after their work with the organization. ID-08 Maintain an inventory of each Identity Provider (IDP) the organization approves. ID-09 Ensure that the organization minimizes the number of Identity Providers (IDPs) it uses and utilizes centralized Single Sign On (SSO) solutions whenever possible. ID-10 Maintain an inventory of each user account authorized by the Identity Provider (IDP). ID-11 Maintain a configuration benchmark for each of the organization's authorized Identity Providers (IDPs). ID-12 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) do not allow workforce members to share accounts. ID-13 Ensure that the configuration benchmarks for each organization's Identity Providers (IDPs) do not allow concurrent account logins. ID-14 Ensure that the configuration benchmarks for each organization's Identity Providers (IDPs) do not allow account names to be reused within a defined period of time. ID-15 Define a process the organization shall use to regularly perform identity reviews of each of the organization's Identity Providers (IDPs) to ensure only authorized
SANS_Identity_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/identity-management-policy/,Safeguards,0.0,2,(IDPs) do not allow account names to be reused within a defined period of time. ID-15 Define a process the organization shall use to regularly perform identity reviews of each of the organization's Identity Providers (IDPs) to ensure only authorized accounts exist in the system. ID-16 Maintain an identity management system to provision accounts for workforce members once automatically added to the organization's Human Resources Information System (HRIS). ID-17 Maintain an identity management system to automatically de-provision accounts for workforce members once they are tagged as inactive in the organization's Human Resources Information System (HRIS). ID-18 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require strong passwords. ID-19 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require account lockouts if a defined threshold of failed login attempts is exceeded. ID-20 Ensure that the configuration benchmarks for each organization's Identity Providers (IDPs) require that passwords be stored encrypted and hashed using salts. ID-21 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require passwords to be transmitted
SANS_Identity_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/identity-management-policy/,Safeguards,0.0,3,Ensure that the configuration benchmarks for each organization's Identity Providers (IDPs) require that passwords be stored encrypted and hashed using salts. ID-21 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require passwords to be transmitted only when encrypted. ID-22 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require a process for secure password provisioning by the organization's helpdesk. ID-23 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require using Multi-Factor Authentication (MFA). ID-24 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require that unused accounts are automatically disabled after a period of not being used and/or require the use of expiration dates on each account. ID-25 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require logging logon events for standard accounts (whether successful or failed). ID-26 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require logging access to deactivated accounts. ID-27 Ensure that the configuration benchmarks for each of the
SANS_Identity_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/identity-management-policy/,Safeguards,0.0,4,logging logon events for standard accounts (whether successful or failed). ID-26 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require logging access to deactivated accounts. ID-27 Ensure that the configuration benchmarks for each of the organization's Identity Providers (IDPs) require logging User Behavior Analytics (UBA) events.
SANS_Internal_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/internal-network-access-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: INA-01 Maintain documented Virtual Local Area Networks (VLANs) for the organization's endpoint computing system networks. INA-02 Maintain documented Virtual Local Area Networks (VLANs) for the organization's server computing system networks. INA-03 Maintain documented Virtual Local Area Networks (VLANs) for the organization's hypervisor management system networks. INA-04 Maintain documented Virtual Local Area Networks (VLANs) for the organization's software development networks. INA-05 Maintain dedicated computing systems on dedicated Virtual Local Area Networks (VLANs) for high-risk computing activities. INA-06 Maintain network authentication systems (802.1x) for each organization's wired network. INA-07 Ensure that the organization's network authentication systems (802.1x) for each of its wired networks require certificate-based authentication. INA-08 Maintain network authentication systems (802.1x) for each organization's wireless network. INA-09 Ensure that the organization's network authentication systems (802.1x) for each of its wireless networks require certificate-based authentication. INA-10 Ensure the organization's network authentication systems (802.1x) for each of the organization's wireless networks require the use of AES-CCMP to encrypt all wireless connections. INA-11 Ensure the organization's network"
SANS_Internal_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/internal-network-access-management-policy/,Safeguards,0.0,1,"(802.1x) for each of its wireless networks require certificate-based authentication. INA-10 Ensure the organization's network authentication systems (802.1x) for each of the organization's wireless networks require the use of AES-CCMP to encrypt all wireless connections. INA-11 Ensure the organization's network authentication systems (802.1x) for each of the organization's wireless networks require the use of a dedicated wireless network for all devices (guests) not managed by the organization. INA-12 Ensure the organization's network authentication systems (802.1x) for each of the organization's wired or wireless networks require health checks of computing systems prior to allowing them access to the network. INA-13 Ensure that each of the organization's endpoint computing systems' Virtual Local Area Networks (VLANs) enforces privatization to prevent computing systems from communicating with other systems on the same VLAN. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal"
SANS_Internal_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/internal-network-access-management-policy/,Safeguards,0.0,2,"line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Internet_Usage_Standard_April2025.pdf,https://www.sans.org/information-security-policy/internet-usage-standard/,Policy Sanctions,0.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Log_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/log-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: LOG-01 Maintain at least three enterprise-managed time sources that the organization's information systems can use to synchronize time. LOG-02 Ensure the organization's operating system configuration benchmarks enable appropriate logging on all computing systems. LOG-03 Ensure the organization's network device configuration benchmarks enable appropriate logging on all network devices. LOG-04 Ensure the organization's business application configuration benchmarks enable appropriate logging on all business applications. LOG-05 Ensure the organization's cloud configuration benchmarks enable appropriate logging on all Cloud Service Providers (CSPs) and Software-as-a-Service (SaaS) platforms. LOG-06 Maintain a system to aggregate all appropriate logs from each organization's information system. LOG-07 Ensure the organization's aggregated information system logs are only accessible to authorized workforce members. LOG-08 Ensure the organization's aggregated information system logs and alerts when logs have not been received from an information system after a defined period. LOG-09 Ensure the organization's aggregated information system is regularly tuned to ensure appropriate log events are alerted to the appropriate workforce members. LOG-10 Define a process the"
SANS_Log_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/log-management-policy/,Safeguards,0.0,1,"logs have not been received from an information system after a defined period. LOG-09 Ensure the organization's aggregated information system is regularly tuned to ensure appropriate log events are alerted to the appropriate workforce members. LOG-10 Define a process the organization shall use to regularly review the logs aggregated from the organization's information systems. LOG-11 Ensure that the organization's regular log review process includes clear Service Level Agreements (SLAs) for who should monitor aggregated information system logs (such as a Security Operations Center (SOC)). LOG-12 Define a process the organization shall use to automate the review of aggregated logs. LOG-13 Define a process the organization will use to automate alerting on threats discovered by its aggregate log management system. LOG-14 Define a process the organization shall use to retain information systems logs over time (including how long to retain logs of particular types). LOG-15 Implement a log management system (such as a SIEM, SOAR, or service management platform) to track the status of alerts generated by the organization's log management system. Policy Sanctions Non-compliance with this policy may result in"
SANS_Log_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/log-management-policy/,Safeguards,0.0,2,"of particular types). LOG-15 Implement a log management system (such as a SIEM, SOAR, or service management platform) to track the status of alerts generated by the organization's log management system. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Mobile_Device_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/mobile-device-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Mobile_Device_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/mobile-device-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: MDM-01 Maintain a Mobile Device Management (MDM) system to enforce cybersecurity safeguards on each organization's mobile device (such as phones and tablets). MDM-02 Ensure the organization's Mobile Device Management (MDM) system limits enterprise data on mobile devices to containerized, enterprise-managed applications. MDM-03 Ensure the organization's Mobile Device Management (MDM) system enforces approved configurations on each of the organization's approved enterprise applications. MDM-04 Ensure the organization's Mobile Device Management (MDM) system enforces application control on the organization's managed mobile devices, only allowing authorized applications (including mobile application stores) to execute on the devices. MDM-05 Ensure the organization's Mobile Device Management (MDM) system enforces an unlock code to access each of the organization's mobile devices (6 characters or longer). MDM-06 Ensure the organization's Mobile Device Management (MDM) system enforces mobile operating system updates on each of the organization's mobile devices. MDM-07 Ensure the organization's Mobile Device Management (MDM) system enforces application updates on each mobile device. MDM-08 Ensure the organization's Mobile Device Management (MDM) system"
SANS_Mobile_Device_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/mobile-device-management-policy/,Safeguards,0.0,1,Management (MDM) system enforces mobile operating system updates on each of the organization's mobile devices. MDM-07 Ensure the organization's Mobile Device Management (MDM) system enforces application updates on each mobile device. MDM-08 Ensure the organization's Mobile Device Management (MDM) system detects and blocks jailbroken mobile devices. MDM-09 Ensure the organization's Mobile Device Management (MDM) system can remotely wipe data from its mobile devices if they are lost or stolen.
SANS_Network_Device_Management_Policy_April2025.docx,https://www.sans.org/information-security-policy/network-device-management-policy/,Policy Sanctions,3.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Network_Device_Management_Policy_April2025.docx,https://www.sans.org/information-security-policy/network-device-management-policy/,Purpose,0.0,0,"Purpose Our Network Device Management Policy aims to establish a comprehensive framework for the secure configuration, monitoring, and management of network devices within our organization. This policy aims to provide clear guidelines and procedures for properly administering, maintaining, and protecting network devices, including routers, switches, firewalls, and wireless access points. This policy seeks to minimize the risk of unauthorized access, data breaches, and network disruptions by implementing effective network device management practices. By enforcing secure configurations, regular patch management, and proactive monitoring, we strive to ensure our network infrastructure's availability, integrity, and confidentiality, protect against emerging threats, and maintain compliance with industry standards and regulatory requirements. By prioritizing network device management, we strengthen our overall cybersecurity posture, optimize network performance, and maintain the trust and confidence of our stakeholders."
SANS_Network_Device_Management_Policy_April2025.docx,https://www.sans.org/information-security-policy/network-device-management-policy/,Safeguards,2.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: NDM-01 Maintain an inventory of each of the organization's approved network devices. NDM-02 Maintain network device cybersecurity configuration benchmarks for the organization's authorized network devices. NDM-03 Ensure the organization's network devices are managed from an approved, dedicated management network subnet. NDM-04 Ensure the organization's network devices are not managed from a remote (or Internet-based) network. NDM-05 Ensure the organization's network devices are managed from an approved Privileged Account Management (PAM) system or management jump box. NDM-06 Ensure the organization's network devices require using Multi-Factor Authentication (MFA) to access the device. NDM-07 Ensure the organization's network devices use encrypted remote management protocols (such as SSH or TLS). NDM-08 Maintain a network device management system to manage each organization's approved network device. NDM-09 Ensure the organization's network device management system regularly scans for new network devices to add to the organization's network device inventory. NDM-10 Ensure the organization's network device management system monitors each network device's status and logs and alerts when it is offline."
SANS_Network_Device_Management_Policy_April2025.docx,https://www.sans.org/information-security-policy/network-device-management-policy/,Safeguards,2.0,1,organization's network device management system regularly scans for new network devices to add to the organization's network device inventory. NDM-10 Ensure the organization's network device management system monitors each network device's status and logs and alerts when it is offline. NDM-11 Ensure the organization's network device management system performs IP Address Management (IPAM) for each network (including DHCP scopes). NDM-12 Ensure the organization's network device management system records netflow data from each network device. NDM-13 Ensure the organization's network device management system compares each network device's configuration on a regular basis to log and alert any changes to the configuration. NDM-14 Ensure the organization's network device management system ensures that each network device utilizes the latest firmware for the network device.
SANS_Network_Device_Management_Policy_April2025.docx,https://www.sans.org/information-security-policy/network-device-management-policy/,Scope,1.0,0,"Scope The Network Device Management Policy applies to all our organization's employees, contractors, and stakeholders and encompasses the management and control of network devices within our IT infrastructure. This policy covers all network devices, including routers, switches, firewalls, wireless access points, and other networking equipment. It sets forth guidelines for device configuration, monitoring, and maintenance to ensure network communications' availability, integrity, and security. The policy defines procedures for device inventory, regular updates, patch management, and vulnerability scanning to mitigate risks associated with network devices. It also outlines the responsibilities of individuals involved in network device management processes, including network administrators, IT managers, and security personnel. Compliance with this policy is mandatory for all individuals within the organization, and any deviations or exceptions require approval from the designated authority responsible for network device management and cybersecurity governance."
SANS_Password_Construction_Standard_April2025.pdf,https://www.sans.org/information-security-policy/password-construction-standard/,Policy Sanctions,0.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/perimeter-network-access-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: PNA-01 Maintain an inventory of the organization's approved perimeter network connections (including Internet and third-party connections). PNA-02 Maintain documented Access Control Lists (ACLs) for the organization's approved perimeter network connections. PNA-03 Maintain perimeter network firewalls at the organization's approved perimeter network connections. PNA-04 Ensure the organization's approved perimeter network firewalls perform IP-based filtering of perimeter network connections. PNA-05 Ensure the organization's approved perimeter network firewalls perform protocol-based (TCP, UDP, or similar) inbound filtering of perimeter network connections. PNA-06 Ensure the organization's approved perimeter network firewalls perform protocol-based (TCP, UDP, or similar) outbound filtering of perimeter network connections. PNA-07 Ensure the organization's approved perimeter network firewalls perform application-based filtering of perimeter network connections. PNA-08 Ensure that the organization's approved perimeter network firewalls perform user-based filtering of network connections, ensuring that only authorized users can remotely connect to an organization's network. PNA-09 Ensure the organization's approved perimeter network firewalls require Multi-Factor Authentication (MFA) when authenticating all remote connections. PNA-10 Ensure the organization's approved perimeter network"
SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/perimeter-network-access-management-policy/,Safeguards,0.0,1,"filtering of network connections, ensuring that only authorized users can remotely connect to an organization's network. PNA-09 Ensure the organization's approved perimeter network firewalls require Multi-Factor Authentication (MFA) when authenticating all remote connections. PNA-10 Ensure the organization's approved perimeter network firewalls use encrypted channels (such as TLS) when authenticating all remote connections. PNA-11 Ensure the organization's approved perimeter network firewalls require User Behavior Analytics (UBA) when authenticating all remote connections. PNA-12 Maintain a system to perform full packet capture for all of the organization's perimeter network traffic. PNA-13 Maintain perimeter network Intrusion Detection Systems (IDS) and Intrusion Prevention Systems (IPS) at the organization's approved perimeter network connections. PNA-14 Maintain a perimeter web-based URL filtering system at the organization's Internet connections. PNA-15 Ensure the organization's web-based URL filtering systems block network connections to unapproved web-based services (such as email, storage, or similar). PNA-16 Ensure the organization's web-based URL filtering systems decrypt all TLS-encrypted traffic to facilitate web-based URL filtering. PNA-17 Ensure that the organization's web-based URL filtering systems utilize Data Loss Prevention (DLP) on each of its Internet connections. PNA-18 Ensure"
SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/perimeter-network-access-management-policy/,Safeguards,0.0,2,similar). PNA-16 Ensure the organization's web-based URL filtering systems decrypt all TLS-encrypted traffic to facilitate web-based URL filtering. PNA-17 Ensure that the organization's web-based URL filtering systems utilize Data Loss Prevention (DLP) on each of its Internet connections. PNA-18 Ensure that the organization's perimeter network firewalls log appropriate events observed by the system. PNA-19 Ensure that the organization's web-based URL filtering systems log all URLs observed by the system. PNA-20 Ensure that the organization's Domain Name System (DNS) systems log all DNS queries observed by the system. PNA-21 Ensure that the organization's Intrusion Detection Systems (IDS) or Intrusion Prevention Systems (IPS) systems log all appropriate events observed by the system. PNA-22 Ensure that the organization's perimeter network firewalls log all remote user connections observed by the system. PNA-23 Maintain network deception technologies at the organization's perimeter network connections to facilitate incident detection and management. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges
SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/perimeter-network-access-management-policy/,Safeguards,0.0,3,"incident detection and management. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Physical_Security_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/physical-security-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: PHY-01 Maintain a documented physical security program for the organization that documents the safeguards it will implement to address physical security. PHY-02 Define a process the organization shall use to monitor and detect violations of the organization's physical security program. PHY-03 Ensure that the organization's documented physical security program defines safeguards for securely disposing of physical assets. PHY-04 Ensure that the organization's documented physical security program defines safeguards for perimeter access controls to the organization's facilities. PHY-05 Ensure that the organization's documented physical security program defines safeguards for authorizing, identifying, and monitoring visitors at the organization's facilities. PHY-06 Ensure that the organization's documented physical security program defines safeguards for addressing internal physical access controls at the organization's facilities. PHY-07 Ensure the organization's documented physical security program defines safeguards for securely handling physical access devices (such as keys or cards). PHY-08 Ensure that the organization's documented physical security program defines safeguards to visibly mark the classification level of the organization's technology assets. PHY-09 Ensure"
SANS_Physical_Security_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/physical-security-management-policy/,Safeguards,0.0,1,"physical security program defines safeguards for securely handling physical access devices (such as keys or cards). PHY-08 Ensure that the organization's documented physical security program defines safeguards to visibly mark the classification level of the organization's technology assets. PHY-09 Ensure that the organization's documented physical security program defines environmental safeguards to protect the organization's facilities and technology assets. PHY-10 Ensure the organization's documented physical security program defines safeguards to address access controls for physical computing devices. PHY-11 Ensure that the organization's documented physical security program defines safeguards for how individuals can remove technology assets from the organization's facilities. PHY-12 Ensure that the organization's documented physical security program defines safeguards and how the organization will secure unattended spaces (such as clean desk policies). PHY-13 Ensure the organization's documented physical security program defines safeguards to secure technology assets such as printers, copiers, or multi-function devices. PHY-14 Ensure that the organization's documented physical security program defines safeguards for logging physical access to its facilities. PHY-15 Regularly perform physical penetration tests at each facility to ensure the organization's physical security safeguards operate as expected."
SANS_Physical_Security_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/physical-security-management-policy/,Safeguards,0.0,2,"or multi-function devices. PHY-14 Ensure that the organization's documented physical security program defines safeguards for logging physical access to its facilities. PHY-15 Regularly perform physical penetration tests at each facility to ensure the organization's physical security safeguards operate as expected. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Privacy_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/privacy-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Privacy_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/privacy-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: PRV-01 Maintain a transparent, documented privacy program that documents the organization's safeguards to address data privacy. PRV-02 Ensure that the organization's documented privacy program defines a process for performing data processing authorizations (authorizing, maintaining, and revoking). PRV-03 Ensure that the organization's documented privacy program defines a process for reviewing, transferring, disclosing, modifying, or deleting data from the organization's information systems for privacy purposes. PRV-04 Ensure that the organization's documented privacy program defines a process for recording and maintaining an individual's privacy preferences. PRV-05 Ensure that the organization's documented privacy program defines a process for recording, maintaining, and reviewing stakeholder goals for data privacy. PRV-06 Ensure that the organization's documented privacy program defines a process for evaluating the organization's use of data for bias. PRV-07 Ensure that the organization's documented privacy program defines a process for recording and evaluating data provenance and lineage. PRV-08 Ensure that the organization's documented privacy program defines a process for limiting the identification or inference of individuals when processing"
SANS_Privacy_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/privacy-management-policy/,Safeguards,0.0,1,PRV-07 Ensure that the organization's documented privacy program defines a process for recording and evaluating data provenance and lineage. PRV-08 Ensure that the organization's documented privacy program defines a process for limiting the identification or inference of individuals when processing data. PRV-09 Ensure that the organization's documented privacy program defines a process for replacing attribute values with attribute references in the organization's information systems for privacy purposes. PRV-10 Ensure that the organization's documented privacy program defines a process for informing customers and external business partners about how their data is being used and the organization's privacy goals. PRV-11 Ensure that the organization's documented privacy program defines a process to obtain feedback from individuals regarding the organization's use of data and the associated privacy risks. PRV-12 Ensure that the organization's documented privacy program defines a process to allow individuals to request data corrections to their data. PRV-13 Ensure that the organization's documented privacy program defines a process to allow individuals to request data deletions of their data (right to be forgotten). PRV-14 Ensure that the organization's documented privacy program defines a
SANS_Privacy_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/privacy-management-policy/,Safeguards,0.0,2,data corrections to their data. PRV-13 Ensure that the organization's documented privacy program defines a process to allow individuals to request data deletions of their data (right to be forgotten). PRV-14 Ensure that the organization's documented privacy program defines a process for sharing only appropriate data with third parties. PRV-15 Maintain a technology platform to record the organization's efforts related to its data privacy program. PRV-16 Ensure the organization's privacy record system tracks individuals' stated privacy preferences. PRV-17 Ensure that the organization's privacy record system tracks data correction and deletion requests and the organization's response. PRV-18 Ensure the organization's privacy record system tracks data disclosures or sharing personal information with third-parties.
SANS_Privileged_Account_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/privileged-account-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: PAM-01 Maintain an inventory of all privileged accounts configured on endpoint computing systems. PAM-02 Maintain an inventory of all privileged accounts configured on server computing systems. PAM-03 Maintain an inventory of all privileged accounts configured on network devices. PAM-04 Maintain an inventory of all privileged accounts configured on enterprise business applications. PAM-05 Ensure all privileged accounts on endpoint computing systems are authorized and dedicated privileged accounts are required. PAM-06 Ensure that all privileged accounts on server computing systems are authorized and require dedicated privileged accounts. PAM-07 Ensure all privileged accounts on network devices are authorized and require dedicated privileged accounts. PAM-08 Ensure that all privileged accounts on enterprise business applications are authorized and require dedicated privileged accounts. PAM-09 Ensure that all default privileged accounts are not using their default system credentials to authenticate to the system. PAM-10 Ensure that the organization does not allow shared privileged accounts for workforce members except in documented cases for emergency access or via a Privileged Account Management"
