chunk_id,filename,section_label,chunk_index,text
148,SANS_Configuration_Management_Policy_April2025.pdf,Safeguards,2,"Kuruluşun yazılım uygulamalarının her birinin güvenli bir şekilde yapılandırılmasını sağlamak için kullanılacak onaylı yazılım uygulaması yapılandırma kıyaslamalarından oluşan kitaplık. CFG-12 Kuruluşun onaylanmış işletim sistemini ve uygulama yapılandırmalarını kuruluşun bilgi işlem sistemlerinin her birinde uygulamak için bir yapılandırma uygulama sistemi sürdürün. CFG-13 Kuruluşun yapılandırma uygulama sisteminin, bilgi işlem sisteminin konumuna bakılmaksızın (yerinde veya uzaktan çalıştırılıyor olsa da) kuruluşun onaylanmış işletim sistemi ve uygulama yapılandırmalarını uyguladığından emin olun. Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
library of approved software application configuration benchmarks that will be used to ensure that each of the organization's software applications is configured securely. CFG-12 Maintain a configuration enforcement system to enforce the organization's approved operating system and application configurations on each of the organization's computing systems. CFG-13 Ensure that the organization's configuration enforcement system enforces the organization's approved operating system and application configurations, regardless of the computing system's location (whether onsite or operating remotely). Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
149,SANS_Data_Inventory_Management_Policy_April2025.pdf,Policy Sanctions,0,"Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
150,SANS_Data_Inventory_Management_Policy_April2025.pdf,Safeguards,0,"Korumalar Kuruluşun genel misyonunu ve bu siber güvenlik politikasının amacını gerçekleştirmek için kuruluş: DTA-01 Kuruluş tarafından yönetilen verileri izlemek için bir veri envanteri yönetim sistemi sürdürecektir. DTA-02 Kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen ve onun kontrolü altında olan bir veri Envanterini sürdürmesini sağlayın. DTA-03 Kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen ve üçüncü tarafların kontrolü altında bir veri Envanteri tuttuğundan emin olun. DTA-04 Kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen veri kategorilerinin belgelenmiş tanımlarını sürdürmesini sağlayın. DTA-05 Kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen tüm veriler için veri sahiplerini tanımlamasını sağlayın. DTA-06 Kuruluşun veri sahipleri onayladığında, kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen verilerin gerekliliğini izlemesini sağlayın. DTA-07 Kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen tüm verilerin iş amacını izlediğinden emin olun. DTA-08 Kuruluşun veri envanteri yönetim sisteminin, bilgi sistemlerinde maskelenmesi gereken verileri izlediğinden emin olun. DTA-09 Kuruluşun veri envanterini sağlayın.
Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: DTA-01 Maintain a data inventory management system to track data managed by the organization. DTA-02 Ensure the organization's data inventory management system maintains an Inventory of data managed by the organization and under its control. DTA-03 Ensure the organization's data inventory management system maintains an Inventory of data managed by the organization and under the control of third parties. DTA-04 Ensure the organization's data inventory management system maintains documented definitions of categories of data managed by the organization. DTA-05 Ensure the organization's data inventory management system defines data owners for all data managed by the organization. DTA-06 Ensure the organization's data inventory management system tracks the necessity of the data managed by the organization when the organization's data owners approve it. DTA-07 Ensure the organization's data inventory management system tracks the business purpose of all data managed by the organization. DTA-08 Ensure the organization's data inventory management system tracks data that should be masked in information systems. DTA-09 Ensure the organization's data inventory"
151,SANS_Data_Inventory_Management_Policy_April2025.pdf,Safeguards,1,"kuruluşun veri envanteri yönetim sistemi, kuruluş tarafından yönetilen tüm verilerin iş amacını izler. DTA-08 Kuruluşun veri envanteri yönetim sisteminin, bilgi sistemlerinde maskelenmesi gereken verileri izlediğinden emin olun. DTA-09 Kuruluşun veri envanteri yönetim sisteminin, kuruluş tarafından yönetilen tüm verilerin sınıflandırmasını, kritikliğini ve hassasiyetini izlediğinden emin olun. DTA-10 Kuruluşun veri envanteri yönetim sisteminin, işleme yaşam döngüsü boyunca yönetilen tüm verilerin konumunu belgelemesini sağlayın. DTA-11 Kuruluş tarafından yönetilen (yerinde veya üçüncü bir tarafta bulunan) öğelerin otomatik olarak envanterini çıkarmak ve sınıflandırmak için bir sistem sürdürün. DTA-12 Kuruluşun veri envanter sisteminin, kuruluş tarafından yönetilen verileri (yerinde veya üçüncü bir tarafta) otomatik olarak keşfetmesini sağlayın. DTA-13 Kuruluşun veri envanter sisteminin, kuruluş tarafından yönetilen verileri (ister yerinde ister üçüncü bir tarafta olsun) otomatik olarak sınıflandırdığından ve etiketlediğinden emin olun. DTA-14 Kuruluşun veri envanter sisteminin, özel verilerinin kamuya açık konumlarda bulunduğunu otomatik olarak keşfetmesini sağlayın. DTA-15 Kuruluşun veri envanter sisteminin kuruluşun varlık envanter sistemi ile entegre olmasını sağlayın. DTA-16.
the organization's data inventory management system tracks the business purpose of all data managed by the organization. DTA-08 Ensure the organization's data inventory management system tracks data that should be masked in information systems. DTA-09 Ensure the organization's data inventory management system tracks the classification, criticality, and sensitivity of all data managed by the organization. DTA-10 Ensure the organization's data inventory management system documents the location of all data managed during the processing lifecycle. DTA-11 Maintain a system to automatically inventory and classify items managed by the organization (whether onsite or located at a third party). DTA-12 Ensure that the organization's data inventory system automatically discovers data managed by the organization (whether onsite or at a third party). DTA-13 Ensure that the organization's data inventory system automatically classifies and labels data managed by the organization (whether onsite or located at a third party). DTA-14 Ensure that the organization's data inventory system automatically discovers when its private data is located in publicly available locations. DTA-15 Ensure that the organization's data inventory system is integrated with the organization's asset inventory system. DTA-16"
152,SANS_Data_Inventory_Management_Policy_April2025.pdf,Safeguards,2,"üçüncü bir taraf). DTA-14 Kuruluşun veri envanter sisteminin, özel verilerinin kamuya açık konumlarda bulunduğunu otomatik olarak keşfetmesini sağlayın. DTA-15 Kuruluşun veri envanter sisteminin kuruluşun varlık envanter sistemi ile entegre olmasını sağlayın. DTA-16 Kuruluşun veri envanteri sisteminin, kuruluş tarafından yönetilen verilerle ilgili olayları (erişim, değişiklikler ve silmeler gibi) günlüğe kaydetmesini ve uyarmasını sağlayın. DTA-17 Kuruluşun veri envanteri sisteminin, kuruluş tarafından yönetilen sistem yapılandırma dosyalarıyla ilgili olayları (erişim, değişiklikler ve silmeler gibi) günlüğe kaydetmesini ve uyarmasını sağlayın. DTA-18 Kuruluş tarafından yönetilen farklı veri türleri için veri saklama sürelerini tanımlamak amacıyla kuruluşun kullanacağı bir süreci tanımlayın. DTA-19 Mümkün olduğunda kuruluşun, kuruluş tarafından yönetilen verileri arşivlemek için kullanacağı bir süreci tanımlayın.
a third party). DTA-14 Ensure that the organization's data inventory system automatically discovers when its private data is located in publicly available locations. DTA-15 Ensure that the organization's data inventory system is integrated with the organization's asset inventory system. DTA-16 Ensure that the organization's data inventory system logs and alerts events related to the data managed by the organization (such as access, changes, and deletions). DTA-17 Ensure that the organization's data inventory system logs and alerts events related to the system configuration files managed by the organization (such as access, changes, and deletions). DTA-18 Define a process the organization shall use to define data retention periods for different types of data managed by the organization. DTA-19 Define a process the organization shall use to archive data managed by the organization whenever possible."
153,SANS_Database_Credentials_Standard_April2025.pdf,full,0,"Veritabanı Kimlik Bilgileri Standardı (Son Güncelleme Nisan 2025) Amaç Bu politika, <Şirket Adı> ağlarından birinde çalışan bir veritabanına erişecek bir program tarafından kullanılmak üzere veritabanı kullanıcı adlarını ve parolalarını (yani veritabanı kimlik bilgilerini) güvenli bir şekilde depolamak ve almak için gereklilikleri belirtir. <Şirket Adı> ağlarında çalışan yazılım uygulamaları, birçok dahili veritabanı sunucusundan birine erişim gerektirebilir. Bu veritabanlarına erişmek için, bir programın kabul edilebilir kimlik bilgileri sunarak veritabanında kimlik doğrulaması yapması gerekir. Kimlik bilgileri uygun şekilde saklanmazsa, kimlik bilgileri tehlikeye girebilir ve bu da veritabanının tehlikeye girmesine neden olabilir. Kapsam Bu politika, <Şirket Adı> Ağı üzerindeki bir üretim veritabanı sunucusuna erişecek uygulamaları kodlayan tüm sistem uygulayıcılarına ve/veya yazılım mühendislerine yöneliktir. Bu politika, <Şirket Adı>, çok kullanıcılı üretim veritabanına erişecek tüm yazılımlar (programlar, modüller, kitaplıklar veya APIS) için geçerlidir. Her zaman arındırılmış bilgiler kullanmadıkları için üretim dışı sunucular ve tur ortamları için de benzer gereksinimlerin mevcut olması önerilir. Koruma Önlemleri Genel <Şirket Adı>'nın dahili veritabanlarının güvenliğini korumak için, erişim.
Database Credentials Standard (Last Updated April 2025) Purpose This policy states the requirements for securely storing and retrieving database usernames and passwords (i.e., database credentials) for use by a program that will access a database running on one of <Company Name>'s networks. Software applications running on <Company Name>'s networks may require access to one of the many internal database servers. In order to access these databases, a program must authenticate to the database by presenting acceptable credentials. If the credentials are improperly stored, the credentials may be compromised leading to a compromise of the database. Scope This policy is directed at all system implementer and/or software engineers who may be coding applications that will access a production database server on the <Company Name> Network. This policy applies to all software (programs, modules, libraries or APIS that will access a <Company Name>, multi-user production database. It is recommended that similar requirements be in place for non-production servers and lap environments since they don’t always use sanitized information. Safeguards General In order to maintain the security of <Company Name>'s internal databases, access"
154,SANS_Database_Credentials_Standard_April2025.pdf,full,1,"Ad>, çok kullanıcılı üretim veritabanı. Üretim dışı sunucular ve tur ortamları her zaman arındırılmış bilgiler kullanmadığından benzer gereksinimlerin mevcut olması önerilir. Genel Tedbirler <Şirket Adı>'nın dahili veritabanlarının güvenliğini korumak için, yazılım programlarının erişimine yalnızca kimlik bilgileriyle kimlik doğrulamasından sonra izin verilmelidir. Bu kimlik doğrulama için kullanılan kimlik bilgileri, programın kaynak kodunun ana yürütme gövdesinde açık metin veya kolayca tersine çevrilebilir şifreleme şeklinde bulunmamalıdır. Veritabanı kimlik bilgileri, bir web sunucusu aracılığıyla erişilebilecek bir konumda saklanmamalıdır. Kullanılan algoritmalar, uygulama tarihine göre NIST yayını FIPS 140-2'de veya bunun yerine geçen herhangi bir belgede kullanım için tanımlanan standartları karşılamalıdır. Asimetrik şifreleme için RSA ve Eliptik Eğri Şifreleme (ECC) algoritmalarının kullanılması şiddetle tavsiye edilir. Özel Gereksinimler Veri Tabanı Kullanıcı Adlarının ve Parolalarının Saklanması • Veritabanı kullanıcı adları ve parolaları, program kodunun yürütme gövdesinden ayrı bir dosyada saklanabilir. Bu dosya dünyaca okunabilir veya yazılabilir olmamalıdır. • Veritabanı kimlik bilgileri şu adreste bulunabilir:.
Name>, multi-user production database. It is recommended that similar requirements be in place for non-production servers and lap environments since they don’t always use sanitized information. Safeguards General In order to maintain the security of <Company Name>'s internal databases, access by software programs must be granted only after authentication with credentials. The credentials used for this authentication must not reside in the main, executing body of the program's source code in clear text or easily reversible encryption. Database credentials must not be stored in a location that can be accessed through a web server. Algorithms in use must meet the standards defined for use in NIST publication FIPS 140-2 or any superseding document, according to date of implementation. The use of the RSA and Elliptic Curve Cryptography (ECC) algorithms is strongly recommended for asymmetric encryption. Specific Requirements Storage of Data Base Usernames and Passwords • Database usernames and passwords may be stored in a file separate from the executing body of the program's code. This file must not be world readable or writeable. • Database credentials may reside on the"
155,SANS_Database_Credentials_Standard_April2025.pdf,full,2,"Temel Kullanıcı Adları ve Parolalar • Veritabanı kullanıcı adları ve parolaları, program kodunun yürütücü gövdesinden ayrı bir dosyada saklanabilir. Bu dosya dünyaca okunabilir veya yazılabilir olmamalıdır. • Veritabanı kimlik bilgileri veritabanı sunucusunda bulunabilir. Bu durumda, kimlik bilgilerini tanımlayan bir karma işlev numarası, program kodunun yürütme gövdesinde saklanabilir. • Veritabanı kimlik bilgileri, kullanıcı kimlik doğrulaması için kullanılan bir LDAP sunucusu gibi bir kimlik doğrulama sunucusunun (yani bir yetkilendirme dizini) parçası olarak saklanabilir. Veritabanı kimlik doğrulaması, kimlik doğrulama sunucusundaki kullanıcı kimlik doğrulama işleminin bir parçası olarak bir program adına gerçekleşebilir. Bu durumda veritabanı kimlik bilgilerinin programlı kullanımına gerek yoktur. • Veritabanı kimlik bilgileri bir web sunucusunun belgeler ağacında bulunmayabilir. • Bir veritabanına erişim için kullanılan şifreler veya şifre cümleleri Şifre Politikasına uygun olmalıdır. Veritabanı Kullanıcı Adları ve Şifrelerinin Alınması Kaynak kodu olmayan bir dosyada saklanıyorsa, veritabanı kullanıcı adları ve şifreleri dosyadan okunmalıdır.
Base Usernames and Passwords • Database usernames and passwords may be stored in a file separate from the executing body of the program's code. This file must not be world readable or writeable. • Database credentials may reside on the database server. In this case, a hash function number identifying the credentials may be stored in the executing body of the program's code. • Database credentials may be stored as part of an authentication server (i.e., an entitlement directory), such as an LDAP server used for user authentication. Database authentication may occur on behalf of a program as part of the user authentication process at the authentication server. In this case, there is no need for programmatic use of database credentials. • Database credentials may not reside in the documents tree of a web server. • Passwords or pass phrases used to access a database must adhere to the Password Policy. Retrieval of Database User Names and Passwords If stored in a file that is not source code, then database user names and passwords must be read from the file"
156,SANS_Database_Credentials_Standard_April2025.pdf,full,3,"Bir veritabanına erişmek için kullanılan şifrelerin Şifre Politikasına uyması gerekir. Veritabanı Kullanıcı Adları ve Şifrelerinin Alınması Kaynak kodu olmayan bir dosyada saklanıyorsa, veritabanı kullanıcı adları ve şifreleri kullanımdan hemen önce dosyadan okunmalıdır. Veritabanı kimlik doğrulamasının hemen ardından kullanıcı adı ve şifreyi içeren hafızanın serbest bırakılması veya temizlenmesi gerekir. Veritabanı kimlik bilgilerini saklayabileceğiniz kapsam, kodunuzun diğer alanlarından fiziksel olarak ayrılmalıdır; örneğin, kimlik bilgileri ayrı bir kaynak dosyada olmalıdır. Kimlik bilgilerini içeren dosya, kimlik bilgileri (yani kullanıcı adı ve parola) ve kimlik bilgilerine erişmek için kullanılacak tüm işlevler, rutinler veya yöntemler dışında başka kod içermemelidir. Kaynak kodundan çalıştırılan diller için, kimlik bilgilerinin kaynak dosyası, yürütülecek kod gövdesinin bulunduğu aynı göz atılabilir veya yürütülebilir dosya dizin ağacında bulunmamalıdır. Veritabanı Kullanıcı Adlarına ve Parolalarına Erişim Tek bir iş işlevini uygulayan her program veya program koleksiyonunun benzersiz veritabanı kimlik bilgileri olması gerekir. Paylaşma.
used to access a database must adhere to the Password Policy. Retrieval of Database User Names and Passwords If stored in a file that is not source code, then database user names and passwords must be read from the file immediately prior to use. Immediately following database authentication, the memory containing the user name and password must be released or cleared. The scope into which you may store database credentials must be physically separated from the other areas of your code, e.g., the credentials must be in a separate source file. The file that contains the credentials must contain no other code but the credentials (i.e., the user name and password) and any functions, routines, or methods that will be used to access the credentials. For languages that execute from source code, the credentials' source file must not reside in the same browsable or executable file directory tree in which the executing body of code resides. Access to Database Usernames and Passwords Every program or every collection of programs implementing a single business function must have unique database credentials. Sharing"
157,SANS_Database_Credentials_Standard_April2025.pdf,full,4,"kodun yürütülecek gövdesinin bulunduğu aynı göz atılabilir veya yürütülebilir dosya dizin ağacı. Veritabanı Kullanıcı Adlarına ve Parolalarına Erişim Tek bir iş işlevini uygulayan her program veya program koleksiyonunun benzersiz veritabanı kimlik bilgileri olması gerekir. Kimlik bilgilerinin programlar arasında paylaşılmasına izin verilmez. Programlar tarafından kullanılan veritabanı parolaları, Parola İlkesi'nde tanımlandığı gibi sistem düzeyindeki parolalardır. Geliştirici gruplarının, veritabanı parolalarının Parola Politikasına uygun olarak kontrol edilmesini ve değiştirilmesini sağlayacak bir süreci olması gerekir. Bu süreç, veritabanı parolalarına ilişkin bilginin bilinmesi gerekenler bazında sınırlandırılmasına yönelik bir yöntem içermelidir. Hassas verilere erişen kullanıcılar ve/veya yazılımlar, uygun erişim kontrolüne tabi tutulmalı ve söz konusu kullanıcı ve/veya yazılımın kapsamı dışında kalan ayrıcalıklı işlemleri gerçekleştirememelidir. Bu Politikanın Uygulanmasına Yönelik Kodlama Teknikleri [Perl, JAVA, C ve/veya Cpro gibi farklı kodlama dilleri için sitenize özel yönergelere referanslar ekleyin.] Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin işlemleriyle sonuçlanabilir. Sonuçlar zorunludan farklı olabilir.
the same browsable or executable file directory tree in which the executing body of code resides. Access to Database Usernames and Passwords Every program or every collection of programs implementing a single business function must have unique database credentials. Sharing of credentials between programs is not allowed. Database passwords used by programs are system-level passwords as defined by the Password Policy. Developer groups must have a process in place to ensure that database passwords are controlled and changed in accordance with the Password Policy. This process must include a method for restricting knowledge of database passwords to a need-to-know basis. Users and/or software accessing sensitive data must be subjected to proper access control and should not be able to perform privileged operations that are out of scope of said user and/or software. Coding Techniques for Implementing this Policy [Add references to your site-specific guidelines for the different coding languages such as Perl, JAVA, C and/or Cpro.] Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory"
158,SANS_Database_Credentials_Standard_April2025.pdf,full,5,"Perl, JAVA, C ve/veya Cpro gibi farklı kodlama dilleri için sitenize özel yönergelerinize göre.] Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin işlemleriyle sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
to your site-specific guidelines for the different coding languages such as Perl, JAVA, C and/or Cpro.] Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
159,SANS_Education_Management_Policy_April2025.pdf,Safeguards,0,"Koruma Önlemleri Kuruluşun genel misyonunu ve bu siber güvenlik politikasının amacını gerçekleştirmek için kuruluş şunları yapacaktır: EDU-01 Tüm iş gücü üyelerinin, rolleri ve sorumluluklarıyla ilgili siber güvenlik önlemlerini tanımlayan belgelere erişmelerini sağlayacaktır. EDU-02 İşgücü üyelerine siber güvenlikle ilgili eğitim sunmak için bir teknoloji platformu (Öğrenim Yönetim Sistemi (LMS) gibi) sürdürün. EDU-03 İşgücü üyelerine verilen siber güvenlikle ilgili eğitimlerin takibi için bir teknoloji platformunun (Öğrenim Yönetim Sistemi (LMS) gibi) sürdürülmesi. EDU-04 Tüm iş gücü üyelerinin (mühendisler, geliştiriciler ve ayrıcalıklı kullanıcılar dahil) rolleri ve sorumluluklarıyla ilgili siber güvenlik önlemleri konusunda düzenli olarak uygun eğitim almalarını sağlayın. EDU-05 Tüm iş gücü üyelerinin rol ve sorumluluklarına uygun siber güvenlik farkındalığı eğitimini düzenli olarak almalarını sağlayın. EDU-06 Kuruluşun siber güvenlik eğitim programının iş gücü üyelerini bilgi sistemlerinde güvenli kimlik doğrulama konusunda uygun şekilde eğittiğinden emin olun. EDU-07 Kuruluşun siber güvenlik eğitim programının, iş gücü üyelerinin güvenilmeyen ağlar üzerinden güvenli iletişim kurma konusunda uygun şekilde eğitilmesini sağlayın. EDU-08 Kuruluşun siber güvenlik eğitim programının, verilerin en olası nedenleri de dahil olmak üzere, verilerin güvenli bir şekilde kullanılması konusunda iş gücü üyelerini uygun şekilde eğittiğinden emin olun.
Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: EDU-01 Ensure that all workforce members have access to the documentation defining the cybersecurity safeguards related to their roles and responsibilities. EDU-02 Maintain a technology platform for delivering cybersecurity-related education to workforce members (such as a Learning Management System (LMS)). EDU-03 Maintain a technology platform (such as a Learning Management System (LMS)) for tracking cybersecurity-related education delivered to workforce members. EDU-04 Ensure that all workforce members (including engineers, developers, and privileged users) regularly receive appropriate education on cybersecurity safeguards related to their roles and responsibilities. EDU-05 Ensure that all workforce members regularly receive appropriate cybersecurity awareness training that is appropriate to their roles and responsibilities. EDU-06 Ensure that the organization's cybersecurity education program appropriately educates workforce members on securely authenticating to information systems. EDU-07 Ensure the organization's cybersecurity education program appropriately educates workforce members on securely communicating over untrusted networks. EDU-08 Ensure that the organization's cybersecurity education program appropriately educates workforce members on securely handling data, including the most likely reasons data may"
160,SANS_Education_Management_Policy_April2025.pdf,Safeguards,1,"EDU-07 Kuruluşun siber güvenlik eğitim programının, iş gücü üyelerinin güvenilmeyen ağlar üzerinden güvenli iletişim kurma konusunda uygun şekilde eğitilmesini sağlayın. EDU-08 Kuruluşun siber güvenlik eğitim programının, verilerin açığa çıkmasının en olası nedenleri de dahil olmak üzere, iş gücü üyelerinin verileri güvenli bir şekilde kullanma konusunda uygun şekilde eğitildiğinden emin olun. EDU-09 Kuruluşun siber güvenlik eğitim programının, iş gücü üyelerini, bu tür etkinliklerin belirlenmesi ve ele alınması da dahil olmak üzere, sosyal mühendislik tekniklerine güvenli bir şekilde yanıt verme konusunda uygun şekilde eğitmesini sağlayın. EDU-10 Kuruluşun siber güvenlik eğitim programının, iş gücü üyelerini siber güvenlik önlemi başarısızlıklarını güvenli bir şekilde bildirme konusunda uygun şekilde eğitmesini sağlayın. EDU-11 Kuruluşun siber güvenlik eğitim programının, iş gücü üyelerini potansiyel siber güvenlik olaylarını kuruluşa güvenli bir şekilde bildirme konusunda uygun şekilde eğittiğinden emin olun. EDU-12 Kuruluşun siber güvenlik eğitim programını güçlendiren ve programın etkinliğini doğrulayan eğitim faaliyetlerini düzenli olarak gerçekleştirin. EDU-13 İş paydaşlarına raporlanabilecek ölçülebilir önlemleri kullanarak kuruluşun siber güvenlik eğitim programının etkinliğini düzenli olarak doğrulayın. EDU-14 Kuruluşun siber güvenlik eğitim programının etkinliğinin doğrulanmasının sonuçlarını iş paydaşlarına düzenli olarak rapor edin. Politika Yaptırımları Bu politikaya uyulmaması, Şirketimizin kuralları doğrultusunda disiplin cezasıyla sonuçlanabilir.
EDU-07 Ensure the organization's cybersecurity education program appropriately educates workforce members on securely communicating over untrusted networks. EDU-08 Ensure that the organization's cybersecurity education program appropriately educates workforce members on securely handling data, including the most likely reasons data may be exposed. EDU-09 Ensure the organization's cybersecurity education program appropriately educates workforce members on securely responding to social engineering techniques, including identifying and handling such activities. EDU-10 Ensure the organization's cybersecurity education program appropriately educates workforce members on securely reporting cybersecurity safeguard failures. EDU-11 Ensure that the organization's cybersecurity education program appropriately educates workforce members on securely reporting potential cybersecurity incidents to the organization. EDU-12 Regularly perform educational activities that reinforce the organization's cybersecurity education program and validate the effectiveness of the program. EDU-13 Regularly validate the effectiveness of the organization's cybersecurity education program using quantifiable measures that can be reported to business stakeholders. EDU-14 Regularly report the results of the validation of the effectiveness of the organization's cybersecurity education program to business stakeholders. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's"
161,SANS_Education_Management_Policy_April2025.pdf,Safeguards,2,"iş paydaşlarına raporlanır. EDU-14 Kuruluşun siber güvenlik eğitim programının etkinliğinin doğrulanmasının sonuçlarını iş paydaşlarına düzenli olarak rapor edin. Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
reported to business stakeholders. EDU-14 Regularly report the results of the validation of the effectiveness of the organization's cybersecurity education program to business stakeholders. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
